Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
10659,ES-2013-3098610,2020-03-13 00:00:00,2020-03-18 00:00:00,Second Class,DK-12985,OFF-PA-10004746,63.36,3,0,10.08,8.71,Medium
10660,ES-2013-3098610,2020-03-13 00:00:00,2020-03-18 00:00:00,Second Class,DK-12985,OFF-BI-10000341,258.9,5,0,46.5,25.99,Medium
10661,ES-2013-3098610,2020-03-13 00:00:00,2020-03-18 00:00:00,Second Class,DK-12985,FUR-CH-10001674,245.916,4,0.1,79.236,22.5,Medium
10663,ES-2013-4180252,2020-02-12 00:00:00,2020-02-14 00:00:00,First Class,BM-11140,TEC-MA-10002268,277.9245,3,0.15,62.1045,4.63,Medium
10664,IT-2013-3395178,2020-12-24 00:00:00,2020-12-30 00:00:00,Standard Class,PF-19165,OFF-ST-10003785,356.238,2,0.1,-0.042,58.22,Low
10665,IT-2013-3395178,2020-12-24 00:00:00,2020-12-30 00:00:00,Standard Class,PF-19165,TEC-AC-10004341,40.92,1,0,6.12,7.83,Low
10666,IT-2013-1127161,2020-06-22 00:00:00,2020-06-29 00:00:00,Standard Class,EN-13780,TEC-CO-10002916,382.806,3,0.15,-4.554,15.7,Low
10692,ES-2013-3711061,2020-02-05 00:00:00,2020-02-09 00:00:00,Standard Class,SC-20680,OFF-BI-10003650,44.55,5,0,7.95,4.19,Medium
10693,ES-2013-5905999,2020-04-02 00:00:00,2020-04-07 00:00:00,Standard Class,BE-11455,OFF-AR-10004492,107.4,2,0,8.58,15.66,High
10711,ES-2013-3066853,2020-05-07 00:00:00,2020-05-11 00:00:00,Standard Class,PO-19180,OFF-BI-10002718,43.2,3,0,2.16,7.05,High
10712,ES-2013-3066853,2020-05-07 00:00:00,2020-05-11 00:00:00,Standard Class,PO-19180,OFF-FA-10001348,41.4,3,0,7.83,6.58,High
10713,ES-2013-3066853,2020-05-07 00:00:00,2020-05-11 00:00:00,Standard Class,PO-19180,OFF-AR-10001898,80.01,3,0,3.15,9.9,High
10714,ES-2013-1007331,2020-08-14 00:00:00,2020-08-18 00:00:00,Standard Class,CS-12400,OFF-FA-10001577,21.6,2,0,3.24,1.43,Medium
10715,ES-2013-1007331,2020-08-14 00:00:00,2020-08-18 00:00:00,Standard Class,CS-12400,OFF-FA-10001113,24.72,2,0,4.92,2.28,Medium
10721,ES-2013-3340197,2020-08-21 00:00:00,2020-08-26 00:00:00,Second Class,RB-19570,OFF-LA-10001549,53.7,5,0,21.45,2.85,Medium
10722,ES-2013-3340197,2020-08-21 00:00:00,2020-08-26 00:00:00,Second Class,RB-19570,OFF-AR-10000980,26.1,1,0,6.78,2.79,Medium
10723,ES-2013-3688439,2020-03-13 00:00:00,2020-03-15 00:00:00,First Class,JL-15850,OFF-AR-10002113,57.42,3,0,12.6,12.64,High
10724,ES-2013-3688439,2020-03-13 00:00:00,2020-03-15 00:00:00,First Class,JL-15850,OFF-AR-10000659,242.16,8,0,82.32,28.98,High
10726,ES-2013-1486678,2020-08-09 00:00:00,2020-08-12 00:00:00,Second Class,SC-20680,OFF-AR-10001626,57.12,4,0,6.24,8.03,High
10734,ES-2013-1836661,2020-03-20 00:00:00,2020-03-24 00:00:00,Standard Class,LC-17050,OFF-ST-10003018,1155.6,10,0.1,231,72.03,Medium
10735,ES-2013-1836661,2020-03-20 00:00:00,2020-03-24 00:00:00,Standard Class,LC-17050,OFF-EN-10001852,213.78,7,0,104.58,8.66,Medium
10738,ES-2013-5448041,2020-01-19 00:00:00,2020-01-21 00:00:00,Second Class,JD-16150,OFF-ST-10004191,183.735,1,0.1,32.655,29.48,High
10739,ES-2013-5448041,2020-01-19 00:00:00,2020-01-21 00:00:00,Second Class,JD-16150,OFF-BI-10002193,14.67,3,0,3.51,2.25,High
10746,ES-2013-4670822,2020-11-22 00:00:00,2020-11-24 00:00:00,First Class,PV-18985,OFF-PA-10001686,203.76,12,0,77.4,52.68,Critical
10751,ES-2013-3927096,2020-08-21 00:00:00,2020-08-28 00:00:00,Standard Class,BF-11005,OFF-AR-10001068,48.93,1,0,24.45,3.58,Medium
10752,ES-2013-3927096,2020-08-21 00:00:00,2020-08-28 00:00:00,Standard Class,BF-11005,TEC-CO-10000270,540.804,2,0.15,-31.836,40.24,Medium
10753,ES-2013-3927096,2020-08-21 00:00:00,2020-08-28 00:00:00,Standard Class,BF-11005,OFF-AR-10003377,60.42,2,0,9.66,1.66,Medium
10754,ES-2013-3927096,2020-08-21 00:00:00,2020-08-28 00:00:00,Standard Class,BF-11005,OFF-EN-10000897,112.95,3,0,30.42,8.43,Medium
10755,ES-2013-3927096,2020-08-21 00:00:00,2020-08-28 00:00:00,Standard Class,BF-11005,OFF-AP-10000344,227.853,3,0.1,65.763,18.27,Medium
10758,ES-2013-5210417,2020-08-16 00:00:00,2020-08-20 00:00:00,Standard Class,MF-18250,OFF-BI-10003708,25.8,2,0,10.02,2.19,Medium
10759,ES-2013-5210417,2020-08-16 00:00:00,2020-08-20 00:00:00,Standard Class,MF-18250,OFF-ST-10002271,110.16,2,0.1,25.68,4.88,Medium
10760,ES-2013-5210417,2020-08-16 00:00:00,2020-08-20 00:00:00,Standard Class,MF-18250,OFF-LA-10004280,86.16,8,0,36.96,6.79,Medium
10761,IT-2013-2616134,2020-06-12 00:00:00,2020-06-15 00:00:00,First Class,BM-11650,FUR-FU-10000295,72.252,9,0.6,-23.598,14.94,Medium
10762,IT-2013-2616134,2020-06-12 00:00:00,2020-06-15 00:00:00,First Class,BM-11650,OFF-LA-10001170,19.935,3,0.5,-0.855,3.27,Medium
10768,IT-2013-3279634,2020-03-21 00:00:00,2020-03-26 00:00:00,Standard Class,FO-14305,OFF-EN-10002406,28.26,3,0.5,-0.63,2.2,Medium
10775,ES-2013-1622008,2020-11-26 00:00:00,2020-12-01 00:00:00,Standard Class,JK-15730,OFF-BI-10000815,86.265,3,0.1,25.875,7.52,Medium
10776,ES-2013-1622008,2020-11-26 00:00:00,2020-12-01 00:00:00,Standard Class,JK-15730,OFF-BI-10004924,51.84,2,0.1,20.16,3.68,Medium
10777,ES-2013-1622008,2020-11-26 00:00:00,2020-12-01 00:00:00,Standard Class,JK-15730,OFF-SU-10003277,9.45,1,0.1,0.84,0.67,Medium
10782,ES-2013-1417572,2020-11-04 00:00:00,2020-11-09 00:00:00,Standard Class,EJ-14155,FUR-FU-10001692,47.34,2,0.5,-17.1,4.13,Medium
10805,IT-2013-3214372,2020-09-10 00:00:00,2020-09-14 00:00:00,Second Class,SU-20665,OFF-LA-10002651,18.765,9,0.5,-8.505,1.94,Medium
10806,IT-2013-3214372,2020-09-10 00:00:00,2020-09-14 00:00:00,Second Class,SU-20665,FUR-BO-10000034,219.75,1,0.5,-202.17,14.29,Medium
10807,IT-2013-3214372,2020-09-10 00:00:00,2020-09-14 00:00:00,Second Class,SU-20665,FUR-FU-10004289,40.56,2,0.2,12.66,6.5,Medium
10819,ES-2013-4548757,2020-12-16 00:00:00,2020-12-23 00:00:00,Standard Class,HK-14890,OFF-PA-10000850,54.36,3,0,10.8,5.65,Low
10824,ES-2013-3291561,2020-12-19 00:00:00,2020-12-24 00:00:00,Second Class,EK-13795,OFF-AR-10002640,71.1,5,0,1.35,7.07,Medium
10830,ES-2013-5958799,2020-04-16 00:00:00,2020-04-18 00:00:00,Second Class,JD-15790,TEC-PH-10001708,910.35,5,0,200.25,94.57,High
10831,ES-2013-5958799,2020-04-16 00:00:00,2020-04-18 00:00:00,Second Class,JD-15790,OFF-ST-10003990,52.56,3,0,16.29,5.12,High
10842,IT-2013-4762728,2020-12-18 00:00:00,2020-12-19 00:00:00,First Class,MC-17275,OFF-ST-10000632,167.832,3,0.1,-3.798,26.46,High
10843,IT-2013-4762728,2020-12-18 00:00:00,2020-12-19 00:00:00,First Class,MC-17275,TEC-CO-10003362,333.6,2,0,40.02,73.28,High
10844,IT-2013-4762728,2020-12-18 00:00:00,2020-12-19 00:00:00,First Class,MC-17275,TEC-CO-10002240,520.68,2,0,93.72,68.91,High
10845,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,OFF-LA-10004744,68.58,6,0,16.38,5.87,High
10846,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,TEC-CO-10002872,297.18,2,0,56.46,46.2,High
10847,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,OFF-ST-10002566,487.728,4,0.4,-73.272,54.85,High
10848,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,OFF-AR-10001002,499.2,10,0,164.7,62.57,High
10849,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,OFF-SU-10003115,88.56,4,0,5.28,14.93,High
10850,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,OFF-AR-10000491,30.24,2,0,10.86,4.19,High
10851,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,TEC-CO-10004365,723.3,2,0,7.2,110.92,High
10852,ES-2013-2934598,2020-07-12 00:00:00,2020-07-16 00:00:00,Standard Class,CC-12100,OFF-BI-10000329,133.2,8,0,37.2,17.41,High
10854,ES-2013-3327575,2020-05-18 00:00:00,2020-05-24 00:00:00,Standard Class,JL-15835,OFF-ST-10001426,20.412,2,0.4,2.352,1.31,Medium
10867,ES-2013-3621706,2020-10-11 00:00:00,2020-10-13 00:00:00,Second Class,CK-12205,FUR-CH-10002585,947.22,2,0,274.68,115.11,High
10868,ES-2013-3621706,2020-10-11 00:00:00,2020-10-13 00:00:00,Second Class,CK-12205,OFF-EN-10002723,101.94,2,0,5.04,16.95,High
10869,ES-2013-3621706,2020-10-11 00:00:00,2020-10-13 00:00:00,Second Class,CK-12205,OFF-ST-10004060,395.88,2,0,193.98,46.6,High
10893,ES-2013-1172576,2020-12-25 00:00:00,2021-01-01 00:00:00,Standard Class,MW-18220,OFF-FA-10004503,25.2,3,0,9.81,2.36,Low
10894,ES-2013-1172576,2020-12-25 00:00:00,2021-01-01 00:00:00,Standard Class,MW-18220,OFF-BI-10001808,393.84,8,0,157.44,55.19,Low
10895,ES-2013-1172576,2020-12-25 00:00:00,2021-01-01 00:00:00,Standard Class,MW-18220,OFF-BI-10002894,100.68,2,0,6,13.56,Low
10900,ES-2013-3903431,2020-09-09 00:00:00,2020-09-16 00:00:00,Standard Class,TB-21250,OFF-SU-10001021,225.54,7,0,72.03,36.71,Low
10901,ES-2013-4895029,2020-02-18 00:00:00,2020-02-21 00:00:00,Second Class,MM-17260,OFF-EN-10000352,100.95,5,0,48.45,27.57,Critical
10902,ES-2013-4895029,2020-02-18 00:00:00,2020-02-21 00:00:00,Second Class,MM-17260,OFF-BI-10001119,23.64,4,0,2.04,8.39,Critical
10903,ES-2013-4895029,2020-02-18 00:00:00,2020-02-21 00:00:00,Second Class,MM-17260,OFF-BI-10002172,102.9,2,0,25.68,26.66,Critical
10904,ES-2013-4895029,2020-02-18 00:00:00,2020-02-21 00:00:00,Second Class,MM-17260,OFF-ST-10003111,388.8,9,0.1,99.36,106.53,Critical
10917,ES-2013-3118043,2020-06-06 00:00:00,2020-06-10 00:00:00,Standard Class,LL-16840,OFF-BI-10003899,84.69,3,0,0,8.15,High
10934,ES-2013-5014054,2020-05-21 00:00:00,2020-05-25 00:00:00,Standard Class,SC-20845,OFF-EN-10003936,49.08,2,0,21.54,5.22,High
10937,IT-2013-4204870,2020-12-09 00:00:00,2020-12-13 00:00:00,Standard Class,JF-15565,OFF-ST-10004267,346.761,3,0.1,-34.749,33.67,High
10938,IT-2013-4007264,2020-10-12 00:00:00,2020-10-16 00:00:00,Standard Class,JM-16195,OFF-BI-10003650,17.82,4,0.5,-11.46,2.58,High
10943,IT-2013-3435780,2020-03-31 00:00:00,2020-04-05 00:00:00,Second Class,CM-12235,OFF-ST-10003785,356.238,2,0.1,-0.042,49.98,Medium
10947,ES-2013-2616819,2020-08-08 00:00:00,2020-08-13 00:00:00,Standard Class,VP-21760,FUR-FU-10004527,333.54,3,0,156.69,22.6,Medium
10948,ES-2013-2616819,2020-08-08 00:00:00,2020-08-13 00:00:00,Standard Class,VP-21760,OFF-ST-10004035,103.68,5,0.1,2.28,6.54,Medium
10949,ES-2013-2616819,2020-08-08 00:00:00,2020-08-13 00:00:00,Standard Class,VP-21760,FUR-CH-10000213,441.855,3,0.1,24.525,34.21,Medium
10950,ES-2013-5305308,2020-03-29 00:00:00,2020-03-31 00:00:00,Second Class,RR-19525,FUR-CH-10004047,412.2,3,0,148.32,16.42,Medium
10964,IT-2013-3837703,2020-05-17 00:00:00,2020-05-24 00:00:00,Standard Class,KL-16555,OFF-LA-10003591,15.48,3,0.5,-5.94,1.41,Medium
10965,IT-2013-3837703,2020-05-17 00:00:00,2020-05-24 00:00:00,Standard Class,KL-16555,FUR-FU-10001890,42.84,1,0.2,5.34,2.25,Medium
10970,ES-2013-5488008,2020-08-25 00:00:00,2020-08-31 00:00:00,Standard Class,KS-16300,OFF-BI-10001507,22.38,2,0,5.76,1.01,Medium
10971,ES-2013-5488008,2020-08-25 00:00:00,2020-08-31 00:00:00,Standard Class,KS-16300,OFF-BI-10003708,28.38,2,0,5.94,2.48,Medium
10972,ES-2013-5488008,2020-08-25 00:00:00,2020-08-31 00:00:00,Standard Class,KS-16300,OFF-PA-10001323,158.94,6,0,28.44,14.38,Medium
10973,ES-2013-1668222,2020-08-27 00:00:00,2020-09-02 00:00:00,Standard Class,VG-21805,TEC-PH-10003325,123.24,1,0,7.38,21.58,Low
10974,ES-2013-1668222,2020-08-27 00:00:00,2020-09-02 00:00:00,Standard Class,VG-21805,OFF-ST-10004409,44.01,2,0.1,-4.89,3.17,Low
10975,ES-2013-1668222,2020-08-27 00:00:00,2020-09-02 00:00:00,Standard Class,VG-21805,FUR-FU-10004516,330.12,3,0,145.17,33.73,Low
10976,ES-2013-1668222,2020-08-27 00:00:00,2020-09-02 00:00:00,Standard Class,VG-21805,OFF-SU-10001690,68.1,2,0,10.86,4.61,Low
10977,ES-2013-3880977,2020-04-15 00:00:00,2020-04-20 00:00:00,Standard Class,TS-21655,OFF-SU-10003556,351.36,8,0,129.84,5.71,Medium
10978,ES-2013-1341762,2020-11-12 00:00:00,2020-11-17 00:00:00,Standard Class,DL-13315,OFF-ST-10002555,357.102,2,0.1,154.722,18.43,Medium
10980,ES-2013-4510356,2020-01-23 00:00:00,2020-01-26 00:00:00,Second Class,DW-13585,OFF-AR-10000066,66.6,6,0,15.84,5.73,High
10983,ES-2013-4398455,2020-09-09 00:00:00,2020-09-14 00:00:00,Standard Class,PO-18865,OFF-AR-10004825,109.92,2,0,38.46,4.02,Medium
10984,ES-2013-4398455,2020-09-09 00:00:00,2020-09-14 00:00:00,Standard Class,PO-18865,OFF-AP-10000864,1998.24,4,0,359.64,119,Medium
10985,ES-2013-3724793,2020-08-13 00:00:00,2020-08-18 00:00:00,Standard Class,NR-18550,TEC-CO-10000011,244.98,2,0,63.66,16.98,Medium
10986,ES-2013-3724793,2020-08-13 00:00:00,2020-08-18 00:00:00,Standard Class,NR-18550,FUR-BO-10002936,123.93,1,0,61.95,10.85,Medium
11021,ES-2013-4933394,2020-11-28 00:00:00,2020-12-03 00:00:00,Standard Class,PO-18865,OFF-LA-10003290,4.56,1,0,1.62,0.18,Medium
11022,ES-2013-2219250,2020-09-24 00:00:00,2020-09-29 00:00:00,Standard Class,AR-10405,TEC-PH-10004825,88.53,2,0.5,-81.45,4.1,Medium
11023,ES-2013-2219250,2020-09-24 00:00:00,2020-09-29 00:00:00,Standard Class,AR-10405,OFF-EN-10003748,59.085,3,0.5,-1.215,0.14,Medium
11024,ES-2013-2219250,2020-09-24 00:00:00,2020-09-29 00:00:00,Standard Class,AR-10405,TEC-CO-10000070,263.67,2,0.5,-131.85,16.92,Medium
11025,ES-2013-2219250,2020-09-24 00:00:00,2020-09-29 00:00:00,Standard Class,AR-10405,TEC-PH-10004635,195.66,6,0.5,-105.66,9.16,Medium
11026,ES-2013-2219250,2020-09-24 00:00:00,2020-09-29 00:00:00,Standard Class,AR-10405,TEC-PH-10003963,68.97,1,0.5,-62.1,6.7,Medium
11027,ES-2013-2219250,2020-09-24 00:00:00,2020-09-29 00:00:00,Standard Class,AR-10405,OFF-EN-10002240,20.16,3,0.5,-5.31,1,Medium
11032,ES-2013-3767529,2020-12-26 00:00:00,2020-12-30 00:00:00,Standard Class,BT-11485,OFF-AR-10000184,64.26,2,0,32.1,9.22,High
11033,ES-2013-5791015,2020-05-17 00:00:00,2020-05-22 00:00:00,Standard Class,MO-17950,TEC-AC-10004753,303.57,6,0.5,-291.51,12.5,Medium
11043,ES-2013-3508441,2020-08-06 00:00:00,2020-08-11 00:00:00,Second Class,RB-19465,OFF-FA-10004344,44.16,4,0,6.6,5.4,Medium
11044,ES-2013-1243709,2020-12-24 00:00:00,2020-12-26 00:00:00,Second Class,AG-10900,OFF-BI-10001754,14.01,1,0,5.16,2.62,High
11061,IT-2013-1537853,2020-07-25 00:00:00,2020-07-29 00:00:00,Second Class,MM-17920,OFF-AR-10003012,94.08,4,0,1.8,8.75,High
11062,IT-2013-1537853,2020-07-25 00:00:00,2020-07-29 00:00:00,Second Class,MM-17920,FUR-BO-10002812,453.681,3,0.1,65.511,67.77,High
11063,IT-2013-1537853,2020-07-25 00:00:00,2020-07-29 00:00:00,Second Class,MM-17920,TEC-PH-10002076,285.804,2,0.15,-6.756,14.76,High
11064,IT-2013-1537853,2020-07-25 00:00:00,2020-07-29 00:00:00,Second Class,MM-17920,FUR-BO-10004824,267.192,2,0.1,17.772,36.75,High
11070,ES-2013-4632541,2020-09-27 00:00:00,2020-09-27 00:00:00,Same Day,SC-20305,FUR-FU-10002937,47.61,3,0,18.99,24.72,Critical
11071,ES-2013-4632541,2020-09-27 00:00:00,2020-09-27 00:00:00,Same Day,SC-20305,OFF-AR-10000399,157.95,3,0,69.48,47.77,Critical
11072,ES-2013-4632541,2020-09-27 00:00:00,2020-09-27 00:00:00,Same Day,SC-20305,OFF-BI-10000179,139.95,5,0,46.05,39.89,Critical
11073,ES-2013-4632541,2020-09-27 00:00:00,2020-09-27 00:00:00,Same Day,SC-20305,FUR-BO-10002708,1091.25,3,0,119.97,411.64,Critical
11074,ES-2013-2027910,2020-07-22 00:00:00,2020-07-26 00:00:00,Standard Class,JH-16180,OFF-AR-10003466,84.3,5,0,30.3,7.04,Medium
11083,ES-2013-5623189,2020-09-04 00:00:00,2020-09-06 00:00:00,Second Class,BE-11335,OFF-SU-10000429,30.84,2,0,2.1,5.75,High
11084,ES-2013-5623189,2020-09-04 00:00:00,2020-09-06 00:00:00,Second Class,BE-11335,OFF-BI-10000308,27,2,0,8.64,4.09,High
11094,ES-2013-2402314,2020-09-25 00:00:00,2020-09-30 00:00:00,Standard Class,AC-10420,TEC-PH-10002597,409.95,3,0,36.81,35.13,Medium
11101,ES-2013-1777286,2020-08-30 00:00:00,2020-09-02 00:00:00,First Class,MS-17365,OFF-PA-10004034,41.64,2,0,17.04,5.37,High
11102,ES-2013-1777286,2020-08-30 00:00:00,2020-09-02 00:00:00,First Class,MS-17365,OFF-BI-10001544,7.98,2,0,0.84,1.48,High
11103,ES-2013-1777286,2020-08-30 00:00:00,2020-09-02 00:00:00,First Class,MS-17365,FUR-CH-10004676,373.896,3,0.1,41.526,18.5,High
11123,ES-2013-1413393,2020-08-13 00:00:00,2020-08-13 00:00:00,Same Day,AB-10015,TEC-AC-10002122,245.07,3,0,14.67,52.79,High
11124,ES-2013-4732219,2020-08-06 00:00:00,2020-08-08 00:00:00,Second Class,MC-18100,OFF-AP-10002904,1352.376,3,0.1,14.976,193.09,High
11146,ES-2013-4866061,2020-05-28 00:00:00,2020-05-31 00:00:00,Second Class,CB-12025,OFF-EN-10003177,228.6,5,0,75.3,15.39,Medium
11148,ES-2013-3764055,2020-12-18 00:00:00,2020-12-24 00:00:00,Standard Class,CC-12475,OFF-AR-10004825,109.92,2,0,38.46,6.79,Medium
11149,ES-2013-3764055,2020-12-18 00:00:00,2020-12-24 00:00:00,Standard Class,CC-12475,OFF-FA-10004257,78,4,0,31.2,5.59,Medium
11150,ES-2013-3764055,2020-12-18 00:00:00,2020-12-24 00:00:00,Standard Class,CC-12475,OFF-AR-10001482,112.35,5,0,0,9.38,Medium
11151,ES-2013-3764055,2020-12-18 00:00:00,2020-12-24 00:00:00,Standard Class,CC-12475,OFF-ST-10000020,132.15,5,0,54.15,10.45,Medium
11152,ES-2013-3764055,2020-12-18 00:00:00,2020-12-24 00:00:00,Standard Class,CC-12475,FUR-BO-10001834,434.88,3,0,104.31,33.32,Medium
11160,ES-2013-4276357,2020-11-27 00:00:00,2020-11-29 00:00:00,First Class,AA-10315,OFF-AR-10004519,164.7,3,0,29.61,34.69,High
11161,IT-2013-5753206,2020-11-07 00:00:00,2020-11-11 00:00:00,Standard Class,MY-17380,OFF-ST-10000872,247.212,2,0.1,-27.468,23.44,Medium
11175,ES-2013-5901531,2020-09-02 00:00:00,2020-09-09 00:00:00,Standard Class,SC-20230,TEC-CO-10002872,594.36,4,0,112.92,49.4,Low
11184,IT-2013-2626751,2020-10-30 00:00:00,2020-11-06 00:00:00,Standard Class,DG-13300,OFF-BI-10001384,41.49,6,0.5,-10.89,5.11,Medium
11185,ES-2013-1347677,2020-11-14 00:00:00,2020-11-19 00:00:00,Standard Class,JK-15370,OFF-AR-10001606,282.66,14,0,93.24,25.32,Medium
11186,ES-2013-1347677,2020-11-14 00:00:00,2020-11-19 00:00:00,Standard Class,JK-15370,OFF-FA-10002350,17.58,2,0,6.66,1.18,Medium
11192,ES-2013-5584061,2020-08-23 00:00:00,2020-08-28 00:00:00,Standard Class,TH-21100,OFF-PA-10002043,105.12,2,0,28.38,11.66,High
11193,ES-2013-1121754,2020-05-21 00:00:00,2020-05-25 00:00:00,Second Class,EB-14110,OFF-BI-10001804,39.78,3,0,18.27,6.1,High
11194,ES-2013-1121754,2020-05-21 00:00:00,2020-05-25 00:00:00,Second Class,EB-14110,FUR-CH-10004536,216.945,5,0.1,33.645,40.45,High
11209,ES-2013-5687296,2020-10-18 00:00:00,2020-10-22 00:00:00,Standard Class,LR-16915,OFF-PA-10001758,85.5,3,0,8.55,10.94,High
11211,ES-2013-3293691,2020-03-13 00:00:00,2020-03-17 00:00:00,Standard Class,RB-19795,OFF-AP-10002577,126.27,3,0,2.52,19.84,High
11212,ES-2013-3293691,2020-03-13 00:00:00,2020-03-17 00:00:00,Standard Class,RB-19795,OFF-ST-10004702,72.03,7,0,20.79,6.89,High
11224,IT-2013-1372622,2020-06-04 00:00:00,2020-06-08 00:00:00,Standard Class,CS-12490,OFF-EN-10003533,29.7,3,0.5,-16.11,1.49,Medium
11225,IT-2013-1372622,2020-06-04 00:00:00,2020-06-08 00:00:00,Standard Class,CS-12490,FUR-FU-10000295,24.084,3,0.6,-7.866,0.56,Medium
11226,IT-2013-1372622,2020-06-04 00:00:00,2020-06-08 00:00:00,Standard Class,CS-12490,TEC-PH-10001664,107.775,3,0.5,-13.005,5.27,Medium
11227,IT-2013-1372622,2020-06-04 00:00:00,2020-06-08 00:00:00,Standard Class,CS-12490,TEC-AC-10002158,224.4,4,0.5,-13.56,15.38,Medium
11228,IT-2013-1372622,2020-06-04 00:00:00,2020-06-08 00:00:00,Standard Class,CS-12490,FUR-CH-10001153,96.165,3,0.5,-7.695,9.19,Medium
11229,IT-2013-1372622,2020-06-04 00:00:00,2020-06-08 00:00:00,Standard Class,CS-12490,OFF-BI-10002894,100.68,4,0.5,-88.68,2.63,Medium
11246,ES-2013-4541341,2020-11-20 00:00:00,2020-11-22 00:00:00,Second Class,KS-16300,OFF-EN-10004677,52.02,2,0,20.76,9.03,Critical
11247,ES-2013-4541341,2020-11-20 00:00:00,2020-11-22 00:00:00,Second Class,KS-16300,FUR-BO-10004408,221.292,2,0.1,-22.188,40.38,Critical
11265,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,FUR-BO-10000002,373.68,1,0.1,-20.76,41.04,Medium
11266,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,OFF-BI-10001820,100.92,2,0,1.98,6.24,Medium
11267,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,FUR-CH-10003249,105.894,2,0.1,32.934,6.04,Medium
11268,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,TEC-MA-10004323,212.2875,3,0.15,-15.0525,20.53,Medium
11269,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,OFF-BI-10002047,26.82,3,0,5.85,1.11,Medium
11270,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,OFF-AR-10000219,63,4,0,6.84,5.97,Medium
11271,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,TEC-CO-10000228,735.777,6,0.15,-78.003,21.32,Medium
11272,IT-2013-5719417,2020-05-22 00:00:00,2020-05-26 00:00:00,Standard Class,MZ-17515,OFF-BI-10000121,26.88,4,0,11.28,1.6,Medium
11294,ES-2013-2161351,2020-04-16 00:00:00,2020-04-23 00:00:00,Standard Class,GP-14740,OFF-LA-10004148,27.81,3,0,12.78,2.09,Medium
11295,ES-2013-2161351,2020-04-16 00:00:00,2020-04-23 00:00:00,Standard Class,GP-14740,FUR-FU-10001775,126.45,5,0,6.3,9.36,Medium
11296,ES-2013-2161351,2020-04-16 00:00:00,2020-04-23 00:00:00,Standard Class,GP-14740,OFF-ST-10004035,41.472,2,0.1,0.912,1.48,Medium
11297,ES-2013-2161351,2020-04-16 00:00:00,2020-04-23 00:00:00,Standard Class,GP-14740,TEC-AC-10002883,42.15,1,0,13.89,1.63,Medium
11298,ES-2013-2161351,2020-04-16 00:00:00,2020-04-23 00:00:00,Standard Class,GP-14740,OFF-AR-10003117,145.05,5,0,59.4,5.47,Medium
11299,ES-2013-1540151,2020-08-28 00:00:00,2020-09-03 00:00:00,Standard Class,JP-15460,OFF-EN-10001997,37.584,2,0.1,8.304,1.97,Medium
11300,ES-2013-5746149,2020-06-07 00:00:00,2020-06-13 00:00:00,Standard Class,MW-18235,OFF-PA-10003416,97.92,3,0,20.52,10.57,Low
11315,ES-2013-5443807,2020-10-04 00:00:00,2020-10-08 00:00:00,Standard Class,JR-16210,FUR-BO-10004327,437.67,3,0,65.61,59.58,High
11316,ES-2013-4132276,2020-12-23 00:00:00,2020-12-25 00:00:00,Second Class,BT-11485,FUR-FU-10004579,132.03,3,0,47.52,7.83,Medium
11327,IT-2013-1982356,2020-11-07 00:00:00,2020-11-12 00:00:00,Standard Class,EB-14110,TEC-PH-10004635,163.05,5,0.5,-88.05,8.08,Medium
11328,IT-2013-1982356,2020-11-07 00:00:00,2020-11-12 00:00:00,Standard Class,EB-14110,OFF-AR-10003117,87.03,6,0.5,-15.75,6.51,Medium
11339,ES-2013-3088790,2020-08-06 00:00:00,2020-08-06 00:00:00,Same Day,JS-15595,OFF-AR-10002454,163.62,3,0,78.48,22.26,High
11348,ES-2013-1135121,2020-06-17 00:00:00,2020-06-19 00:00:00,First Class,RB-19645,FUR-BO-10001888,307.26,2,0.1,81.9,32.16,High
11349,ES-2013-1135121,2020-06-17 00:00:00,2020-06-19 00:00:00,First Class,RB-19645,OFF-ST-10001460,176.256,4,0.1,44.976,23.22,High
