Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
9848,US-2014-127894,2021-09-19 00:00:00,2021-09-22 00:00:00,First Class,HH-15010,OFF-AR-10002677,27.936,4,0.4,-8.864,7.8,Critical
9850,US-2014-136917,2021-11-26 00:00:00,2021-11-28 00:00:00,First Class,RE-19405,TEC-CO-10002759,517.80624,4,0.202,-118.11376,150.11,High
9851,US-2014-141985,2021-08-22 00:00:00,2021-08-24 00:00:00,Second Class,CS-12490,FUR-FU-10004596,17.556,1,0.4,-9.664,3.24,Critical
9852,US-2014-141985,2021-08-22 00:00:00,2021-08-24 00:00:00,Second Class,CS-12490,FUR-BO-10004425,624.24,3,0.2,31.2,93.37,Critical
9853,US-2014-141985,2021-08-22 00:00:00,2021-08-24 00:00:00,Second Class,CS-12490,FUR-FU-10002837,311.304,7,0.4,-67.536,77.75,Critical
9854,US-2014-141985,2021-08-22 00:00:00,2021-08-24 00:00:00,Second Class,CS-12490,FUR-BO-10001946,88.608,1,0.2,-21.052,21.26,Critical
9855,MX-2014-121377,2021-03-19 00:00:00,2021-03-23 00:00:00,Standard Class,SO-20335,OFF-FA-10002835,17.58,3,0,7.68,1.82,High
9856,MX-2014-142692,2021-11-27 00:00:00,2021-11-27 00:00:00,Same Day,SH-20635,OFF-PA-10000872,97.8,10,0,11.6,33.53,Critical
9857,MX-2014-140305,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,KC-16540,OFF-AP-10004627,1810.3,5,0,54.3,378.26,High
9858,MX-2014-140305,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,KC-16540,OFF-SU-10002498,37.04,2,0,3.68,6.21,High
9859,MX-2014-113495,2021-05-20 00:00:00,2021-05-23 00:00:00,Second Class,JK-15625,OFF-AP-10003561,602.28,3,0,228.84,97.52,High
9860,MX-2014-113495,2021-05-20 00:00:00,2021-05-23 00:00:00,Second Class,JK-15625,TEC-MA-10001302,100.8,3,0,42.3,8.39,High
9861,MX-2014-105970,2021-11-26 00:00:00,2021-11-27 00:00:00,First Class,SC-20680,OFF-EN-10003559,56.28,7,0,24.64,4.93,High
9865,US-2014-139703,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,VM-21685,TEC-PH-10004358,388.608,4,0.2,-14.592,32.17,Medium
9866,US-2014-139703,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,VM-21685,OFF-BI-10000827,33.088,4,0.2,2.848,3.1,Medium
9867,US-2014-139703,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,VM-21685,OFF-LA-10003372,10.752,3,0.2,0.792,0.44,Medium
9868,US-2014-139703,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,VM-21685,OFF-ST-10002598,58.816,2,0.2,1.456,4.18,Medium
9869,US-2014-139703,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,VM-21685,OFF-BI-10000404,11.232,2,0.2,1.792,0.71,Medium
9870,US-2014-139703,2021-06-03 00:00:00,2021-06-07 00:00:00,Standard Class,VM-21685,OFF-EN-10003636,11.952,1,0.2,0.732,0.57,Medium
9875,MX-2014-122021,2021-06-13 00:00:00,2021-06-18 00:00:00,Second Class,RH-19600,FUR-CH-10000105,17.412,1,0.4,1.152,2.77,Medium
9876,MX-2014-122021,2021-06-13 00:00:00,2021-06-18 00:00:00,Second Class,RH-19600,OFF-AR-10003336,10.836,1,0.4,-0.904,0.62,Medium
9890,MX-2014-132871,2021-05-23 00:00:00,2021-05-23 00:00:00,Same Day,IL-15100,OFF-EN-10003675,124.32,4,0,59.6,17.36,Critical
9891,MX-2014-132871,2021-05-23 00:00:00,2021-05-23 00:00:00,Same Day,IL-15100,OFF-BI-10001987,102.18,3,0,1.02,23.89,Critical
9897,US-2014-145975,2021-10-25 00:00:00,2021-10-30 00:00:00,Standard Class,EH-14185,OFF-SU-10003019,21.528,2,0.4,-1.472,1.72,Medium
9898,US-2014-150315,2021-02-19 00:00:00,2021-02-25 00:00:00,Standard Class,DO-13435,FUR-CH-10004725,92.304,3,0.2,-3.516,7.18,Medium
9899,MX-2014-105319,2021-07-09 00:00:00,2021-07-15 00:00:00,Standard Class,DL-12865,TEC-MA-10000232,818.02,7,0,302.54,10.19,Medium
9900,MX-2014-105319,2021-07-09 00:00:00,2021-07-15 00:00:00,Standard Class,DL-12865,OFF-PA-10000863,10.2,1,0,0,0.68,Medium
9905,MX-2014-141096,2021-11-08 00:00:00,2021-11-14 00:00:00,Standard Class,SH-20395,OFF-ST-10004381,1193.4,9,0,286.38,89.69,Low
9914,MX-2014-118528,2021-01-09 00:00:00,2021-01-10 00:00:00,First Class,GH-14425,FUR-CH-10002088,180.224,4,0.2,8.944,34.01,Medium
9915,MX-2014-118528,2021-01-09 00:00:00,2021-01-10 00:00:00,First Class,GH-14425,TEC-PH-10001427,432.16,8,0,108,14.48,Medium
9916,MX-2014-118528,2021-01-09 00:00:00,2021-01-10 00:00:00,First Class,GH-14425,OFF-BI-10004428,26.58,3,0,3.72,1.82,Medium
9917,MX-2014-118528,2021-01-09 00:00:00,2021-01-10 00:00:00,First Class,GH-14425,TEC-AC-10000763,225.24,3,0,78.78,32.73,Medium
9918,MX-2014-118528,2021-01-09 00:00:00,2021-01-10 00:00:00,First Class,GH-14425,FUR-FU-10002751,40.008,2,0.4,-22.672,0.4,Medium
9919,MX-2014-161725,2021-07-03 00:00:00,2021-07-07 00:00:00,Second Class,EB-13750,TEC-AC-10004975,37.9,1,0,5.68,3.85,High
9923,MX-2014-145772,2021-11-18 00:00:00,2021-11-23 00:00:00,Standard Class,RB-19330,TEC-AC-10001491,83.04,3,0,2.46,4.34,Medium
9924,MX-2014-131702,2021-10-06 00:00:00,2021-10-12 00:00:00,Standard Class,MH-18025,OFF-PA-10000362,26.52,3,0,5.28,2.45,Medium
9925,MX-2014-131702,2021-10-06 00:00:00,2021-10-12 00:00:00,Standard Class,MH-18025,OFF-ST-10001729,408.36,3,0,77.58,42.54,Medium
9926,MX-2014-131702,2021-10-06 00:00:00,2021-10-12 00:00:00,Standard Class,MH-18025,FUR-CH-10000932,1015.168,4,0.2,329.888,43.02,Medium
9932,US-2014-144764,2021-11-20 00:00:00,2021-11-26 00:00:00,Standard Class,JE-16165,FUR-FU-10003370,25.536,4,0.4,-15.824,2.18,Medium
9933,US-2014-144764,2021-11-20 00:00:00,2021-11-26 00:00:00,Standard Class,JE-16165,TEC-AC-10002664,66.384,2,0.4,-6.656,4.38,Medium
9934,US-2014-144764,2021-11-20 00:00:00,2021-11-26 00:00:00,Standard Class,JE-16165,OFF-PA-10002563,12.528,2,0.4,-8.152,0.88,Medium
9937,MX-2014-140837,2021-06-24 00:00:00,2021-06-27 00:00:00,First Class,SS-20410,OFF-FA-10000713,12.44,1,0,1.6,2.76,Medium
9946,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,OFF-EN-10003472,39.7,5,0,5.1,3.72,Medium
9947,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,OFF-EN-10004186,168.2,5,0,74,10.92,Medium
9948,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,TEC-AC-10003367,540.82,7,0,237.86,21.08,Medium
9949,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,OFF-EN-10000075,66.96,2,0,20.72,1.26,Medium
9950,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,OFF-AR-10000461,13.18,1,0,1.3,1,Medium
9951,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,OFF-BI-10004654,40.6,2,0,10.52,4.55,Medium
9952,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,TEC-PH-10001264,405.12,4,0,52.64,45.09,Medium
9953,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,OFF-SU-10004658,60,3,0,14.4,3.22,Medium
9954,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,TEC-PH-10001063,747.18,9,0,358.56,10.13,Medium
9955,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,FUR-CH-10003733,267.744,6,0.2,20.064,32.09,Medium
9956,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,TEC-MA-10001098,341.72,2,0,136.68,16.59,Medium
9957,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,OFF-EN-10003898,24.92,2,0,0.24,0.87,Medium
9958,MX-2014-166541,2021-10-02 00:00:00,2021-10-07 00:00:00,Standard Class,PO-18850,TEC-MA-10003251,169.2,3,0,25.38,12.31,Medium
9962,US-2014-126032,2021-09-19 00:00:00,2021-09-23 00:00:00,Standard Class,CS-12490,OFF-SU-10003082,94.608,6,0.4,-26.832,6.11,Medium
9963,MX-2014-131464,2021-08-09 00:00:00,2021-08-14 00:00:00,Second Class,AR-10405,OFF-FA-10004924,27.78,3,0,7.5,2.8,High
9964,US-2014-155845,2021-07-25 00:00:00,2021-07-30 00:00:00,Standard Class,RS-19765,TEC-CO-10003633,175.9914,3,0.402,-74.2086,11.52,Medium
9974,US-2014-131954,2021-11-21 00:00:00,2021-11-23 00:00:00,First Class,DL-13315,OFF-EN-10001616,38.736,6,0.4,-10.344,2.24,Medium
9975,US-2014-131954,2021-11-21 00:00:00,2021-11-23 00:00:00,First Class,DL-13315,OFF-PA-10002539,39.864,2,0.4,-4.656,2.17,Medium
9976,US-2014-131954,2021-11-21 00:00:00,2021-11-23 00:00:00,First Class,DL-13315,FUR-FU-10000110,70.32,4,0.4,-46.88,3.94,Medium
9977,US-2014-131954,2021-11-21 00:00:00,2021-11-23 00:00:00,First Class,DL-13315,OFF-ST-10002685,158.328,2,0.4,-102.952,35.82,Medium
9978,US-2014-131954,2021-11-21 00:00:00,2021-11-23 00:00:00,First Class,DL-13315,OFF-ST-10002371,226.56,4,0.4,-147.28,39.83,Medium
9979,US-2014-131954,2021-11-21 00:00:00,2021-11-23 00:00:00,First Class,DL-13315,OFF-EN-10000532,26.628,7,0.4,3.528,3.48,Medium
9980,US-2014-131954,2021-11-21 00:00:00,2021-11-23 00:00:00,First Class,DL-13315,TEC-PH-10002127,781.776,3,0.4,-482.124,28.85,Medium
9981,US-2014-102106,2021-06-30 00:00:00,2021-07-03 00:00:00,First Class,CM-12655,FUR-TA-10002519,514.548,3,0.7,-720.372,105.38,High
9982,US-2014-102106,2021-06-30 00:00:00,2021-07-03 00:00:00,First Class,CM-12655,FUR-FU-10004923,21.096,2,0.4,-1.424,3.13,High
9985,MX-2014-164308,2021-06-06 00:00:00,2021-06-12 00:00:00,Standard Class,MG-18145,OFF-FA-10001684,7.3,1,0,2.7,0.38,Medium
9987,MX-2014-101441,2021-11-28 00:00:00,2021-11-30 00:00:00,First Class,RP-19390,TEC-PH-10000960,536.8,11,0,85.8,67.25,Medium
9988,MX-2014-105641,2021-08-05 00:00:00,2021-08-12 00:00:00,Standard Class,TB-21625,OFF-ST-10004532,268.32,3,0,88.5,36.65,Low
9994,MX-2014-132738,2021-06-21 00:00:00,2021-06-21 00:00:00,Same Day,SK-19990,OFF-BI-10001002,83.82,11,0,39.38,17.36,Critical
9995,US-2014-110667,2021-10-02 00:00:00,2021-10-06 00:00:00,Standard Class,SC-20575,OFF-LA-10002688,5.232,3,0.6,-3.288,0.27,Medium
10008,US-2014-129882,2021-09-24 00:00:00,2021-10-01 00:00:00,Standard Class,PK-18910,OFF-EN-10004030,32.04,3,0.6,-10.44,0.4,Medium
10009,US-2014-148677,2021-10-18 00:00:00,2021-10-23 00:00:00,Standard Class,JK-15625,OFF-AR-10000925,53.056,4,0.6,-43.824,1.51,Medium
10010,US-2014-148677,2021-10-18 00:00:00,2021-10-23 00:00:00,Standard Class,JK-15625,OFF-FA-10004813,5.176,1,0.6,-6.744,0.43,Medium
10018,US-2014-126081,2021-10-03 00:00:00,2021-10-08 00:00:00,Standard Class,DW-13195,OFF-BI-10001089,40.44,3,0.6,-40.44,3.46,Medium
10020,US-2014-109617,2021-06-18 00:00:00,2021-06-25 00:00:00,Standard Class,SP-20650,TEC-CO-10003568,130.08232,2,0.602,-131.39768,5.55,Medium
10021,US-2014-109617,2021-06-18 00:00:00,2021-06-25 00:00:00,Standard Class,SP-20650,OFF-ST-10004326,32,5,0.6,-13.6,2.58,Medium
10029,US-2014-105963,2021-05-15 00:00:00,2021-05-18 00:00:00,First Class,DM-13525,OFF-SU-10003545,120.288,14,0.6,-51.352,18.53,Medium
10030,US-2014-105963,2021-05-15 00:00:00,2021-05-18 00:00:00,First Class,DM-13525,OFF-SU-10001185,55.272,7,0.6,-29.148,1.78,Medium
10031,US-2014-105963,2021-05-15 00:00:00,2021-05-18 00:00:00,First Class,DM-13525,OFF-SU-10000047,36.32,4,0.6,-22.72,10.08,Medium
10032,US-2014-154564,2021-07-04 00:00:00,2021-07-07 00:00:00,Second Class,SC-20440,FUR-TA-10003449,211.728,3,0.6,-52.932,54.15,Critical
10033,US-2014-154564,2021-07-04 00:00:00,2021-07-07 00:00:00,Second Class,SC-20440,FUR-BO-10004935,133.44,4,0.6,-93.44,32.4,Critical
10034,US-2014-154564,2021-07-04 00:00:00,2021-07-07 00:00:00,Second Class,SC-20440,OFF-FA-10003749,17.088,4,0.6,-25.232,5.03,Critical
10035,US-2014-101623,2021-12-09 00:00:00,2021-12-11 00:00:00,Second Class,AR-10825,OFF-SU-10002230,31.2,3,0.6,-22.62,4.92,High
10037,US-2014-160745,2021-10-29 00:00:00,2021-11-02 00:00:00,Standard Class,MT-17815,TEC-MA-10002263,165.6,2,0.6,-202.88,29.53,High
10038,US-2014-160745,2021-10-29 00:00:00,2021-11-02 00:00:00,Standard Class,MT-17815,OFF-AP-10004821,288.944,2,0.6,-382.856,26.29,High
10039,US-2014-160745,2021-10-29 00:00:00,2021-11-02 00:00:00,Standard Class,MT-17815,TEC-AC-10002842,22.536,3,0.6,-29.904,1.2,High
10040,US-2014-126207,2021-01-16 00:00:00,2021-01-17 00:00:00,Same Day,LC-16960,FUR-CH-10002924,67.584,3,0.6,-60.876,9.47,High
10044,US-2014-156293,2021-05-06 00:00:00,2021-05-10 00:00:00,Standard Class,MG-18205,OFF-FA-10003399,17.96,5,0.6,-18.44,2.36,High
10056,US-2014-124730,2021-05-16 00:00:00,2021-05-16 00:00:00,Same Day,MG-18205,FUR-BO-10003530,350.088,3,0.6,-385.152,51.75,Medium
10058,US-2014-114118,2021-03-14 00:00:00,2021-03-17 00:00:00,First Class,BT-11530,OFF-BI-10004146,27.44,2,0.6,-14.44,6.91,Critical
10059,US-2014-114118,2021-03-14 00:00:00,2021-03-17 00:00:00,First Class,BT-11530,OFF-BI-10002859,19.48,5,0.6,-11.72,5.86,Critical
10065,US-2014-122322,2021-09-12 00:00:00,2021-09-19 00:00:00,Standard Class,TZ-21445,FUR-TA-10003568,464.128,2,0.6,-545.352,49.22,Medium
10071,US-2014-110534,2021-06-25 00:00:00,2021-06-29 00:00:00,Standard Class,LR-16915,OFF-SU-10001412,12.352,2,0.6,-14.528,0.68,Medium
10072,US-2014-110534,2021-06-25 00:00:00,2021-06-29 00:00:00,Standard Class,LR-16915,OFF-ST-10003811,105.84,2,0.6,-37.08,8.12,Medium
10073,US-2014-110534,2021-06-25 00:00:00,2021-06-29 00:00:00,Standard Class,LR-16915,OFF-SU-10001595,81.144,7,0.6,-42.616,4.74,Medium
10080,US-2014-117121,2021-01-22 00:00:00,2021-01-27 00:00:00,Standard Class,CS-12355,OFF-PA-10001409,14.688,3,0.6,-11.772,1.56,High
10081,US-2014-114237,2021-06-18 00:00:00,2021-06-23 00:00:00,Standard Class,PS-18760,OFF-FA-10000196,30.784,8,0.6,-36.256,2.2,Medium
10082,US-2014-114237,2021-06-18 00:00:00,2021-06-23 00:00:00,Standard Class,PS-18760,FUR-FU-10000546,26.016,2,0.6,-14.984,1.43,Medium
10102,US-2014-134313,2021-06-08 00:00:00,2021-06-12 00:00:00,Second Class,TT-21265,OFF-AR-10001571,10.72,4,0.6,-10.72,1.18,High
10103,US-2014-134313,2021-06-08 00:00:00,2021-06-12 00:00:00,Second Class,TT-21265,OFF-PA-10002258,7.448,1,0.6,-3.912,0.38,High
10105,US-2014-130533,2021-08-15 00:00:00,2021-08-22 00:00:00,Standard Class,SC-20680,TEC-PH-10002867,186,5,0.6,-251.1,16.72,Medium
10110,US-2014-162999,2021-02-24 00:00:00,2021-03-02 00:00:00,Standard Class,TS-21085,OFF-FA-10003542,13.88,5,0.6,-12.52,0.6,Medium
10111,US-2014-117009,2021-11-28 00:00:00,2021-12-02 00:00:00,Second Class,SS-20410,TEC-PH-10003982,184.76,5,0.6,-175.54,18.53,Medium
10119,US-2014-143812,2021-06-04 00:00:00,2021-06-06 00:00:00,First Class,JL-15130,FUR-CH-10003696,58.04,5,0.6,-23.26,12.48,High
10120,US-2014-143812,2021-06-04 00:00:00,2021-06-06 00:00:00,First Class,JL-15130,TEC-CO-10001968,76.51152,2,0.602,-40.76848,10.61,High
10121,US-2014-143812,2021-06-04 00:00:00,2021-06-06 00:00:00,First Class,JL-15130,OFF-EN-10002096,79.68,8,0.6,-55.84,17.48,High
10122,US-2014-143812,2021-06-04 00:00:00,2021-06-06 00:00:00,First Class,JL-15130,FUR-CH-10004062,76.48,2,0.6,-76.48,0.37,High
10123,US-2014-143812,2021-06-04 00:00:00,2021-06-06 00:00:00,First Class,JL-15130,OFF-AR-10001338,43.128,3,0.6,-12.972,2.64,High
10125,US-2014-152751,2021-12-25 00:00:00,2021-12-31 00:00:00,Standard Class,DR-12880,OFF-PA-10003052,18.96,3,0.6,-6.18,1.43,Medium
10127,US-2014-140662,2021-09-29 00:00:00,2021-10-04 00:00:00,Standard Class,TT-21460,OFF-FA-10004377,7.072,2,0.6,-8.328,0.56,Medium
10128,US-2014-140662,2021-09-29 00:00:00,2021-10-04 00:00:00,Standard Class,TT-21460,OFF-BI-10003253,2.776,1,0.6,-3.544,0.11,Medium
10129,US-2014-130099,2021-10-29 00:00:00,2021-11-03 00:00:00,Standard Class,FW-14395,OFF-LA-10000495,8.88,5,0.6,-4.02,0.26,Medium
10130,US-2014-130099,2021-10-29 00:00:00,2021-11-03 00:00:00,Standard Class,FW-14395,OFF-AP-10001920,248.856,3,0.6,-74.664,12.97,Medium
10131,US-2014-130099,2021-10-29 00:00:00,2021-11-03 00:00:00,Standard Class,FW-14395,OFF-BI-10000631,7.464,1,0.6,-11.196,0.56,Medium
10154,US-2014-126515,2021-12-18 00:00:00,2021-12-20 00:00:00,Second Class,GP-14740,OFF-AR-10003688,67.36,5,0.6,-97.74,10.77,Medium
10155,US-2014-126515,2021-12-18 00:00:00,2021-12-20 00:00:00,Second Class,GP-14740,OFF-EN-10002926,61.056,6,0.6,-56.544,3.81,Medium
10158,US-2014-150840,2021-07-24 00:00:00,2021-07-29 00:00:00,Standard Class,TZ-21580,OFF-AP-10000285,241.968,3,0.6,-181.512,19.56,Medium
10179,US-2014-160164,2021-10-16 00:00:00,2021-10-19 00:00:00,Second Class,HF-14995,TEC-PH-10001602,70.944,4,0.6,-51.456,6.84,High
10187,US-2014-113019,2021-11-19 00:00:00,2021-11-24 00:00:00,Standard Class,CM-12445,OFF-EN-10003544,23.32,5,0.6,-19.88,3.29,High
10190,US-2014-112424,2021-07-02 00:00:00,2021-07-07 00:00:00,Second Class,RW-19630,FUR-CH-10004642,44.624,2,0.6,-37.936,5.32,Medium
10197,US-2014-132829,2021-10-09 00:00:00,2021-10-16 00:00:00,Standard Class,CS-12490,OFF-ST-10001073,102.696,3,0.6,-154.044,10.04,Medium
10198,US-2014-113999,2021-12-02 00:00:00,2021-12-06 00:00:00,Standard Class,FP-14320,OFF-PA-10002671,47.52,9,0.6,-14.4,4.26,Medium
10202,US-2014-112249,2021-04-01 00:00:00,2021-04-01 00:00:00,Same Day,MW-18220,FUR-CH-10003180,45.184,2,0.6,-66.656,3.59,High
10203,US-2014-112249,2021-04-01 00:00:00,2021-04-01 00:00:00,Same Day,MW-18220,OFF-BI-10001927,84.672,6,0.6,-124.968,5.09,High
10204,US-2014-112249,2021-04-01 00:00:00,2021-04-01 00:00:00,Same Day,MW-18220,OFF-EN-10004956,16.016,2,0.6,-4.824,2.42,High
10205,US-2014-112249,2021-04-01 00:00:00,2021-04-01 00:00:00,Same Day,MW-18220,OFF-BI-10003718,3.088,2,0.6,-1.792,0.56,High
10206,US-2014-112249,2021-04-01 00:00:00,2021-04-01 00:00:00,Same Day,MW-18220,OFF-FA-10002708,5.456,2,0.6,-4.784,0.72,High
10207,US-2014-112249,2021-04-01 00:00:00,2021-04-01 00:00:00,Same Day,MW-18220,OFF-EN-10001476,132.352,11,0.6,-89.408,19.82,High
10209,US-2014-104682,2021-10-28 00:00:00,2021-11-01 00:00:00,Standard Class,DO-13435,OFF-BI-10001284,3.44,2,0.6,-1.56,0.48,High
10222,US-2014-101714,2021-12-23 00:00:00,2021-12-30 00:00:00,Standard Class,BM-11140,OFF-EN-10004173,34.68,5,0.6,-16.52,4.62,Low
10223,US-2014-110149,2021-10-07 00:00:00,2021-10-09 00:00:00,First Class,CL-12700,FUR-BO-10001276,159.408,3,0.6,-47.832,25.74,Medium
10224,US-2014-118752,2021-07-21 00:00:00,2021-07-23 00:00:00,Second Class,RK-19300,OFF-PA-10003389,11.952,2,0.6,-4.488,1.77,Medium
10225,US-2014-118752,2021-07-21 00:00:00,2021-07-23 00:00:00,Second Class,RK-19300,OFF-AR-10001029,25.392,2,0.6,-7.648,2.25,Medium
10226,US-2014-118752,2021-07-21 00:00:00,2021-07-23 00:00:00,Second Class,RK-19300,FUR-CH-10003353,609.52,5,0.6,-411.48,107.47,Medium
10227,US-2014-118752,2021-07-21 00:00:00,2021-07-23 00:00:00,Second Class,RK-19300,TEC-CO-10004985,70.34252,1,0.602,-79.89748,9.26,Medium
10228,US-2014-118752,2021-07-21 00:00:00,2021-07-23 00:00:00,Second Class,RK-19300,FUR-CH-10000604,114.528,3,0.6,-105.972,11.16,Medium
10231,US-2014-110590,2021-05-07 00:00:00,2021-05-11 00:00:00,Second Class,KD-16495,FUR-BO-10002042,219.808,2,0.6,-219.832,31.23,High
10239,US-2014-161830,2021-03-12 00:00:00,2021-03-18 00:00:00,Standard Class,GB-14530,OFF-LA-10000495,8.88,5,0.6,-4.02,0.51,Medium
10240,US-2014-161830,2021-03-12 00:00:00,2021-03-18 00:00:00,Standard Class,GB-14530,OFF-SU-10004932,17.6,4,0.6,-22.88,0.84,Medium
10243,US-2014-109575,2021-11-10 00:00:00,2021-11-14 00:00:00,Standard Class,TT-21265,OFF-AR-10002153,16.48,5,0.6,-19.02,0.95,High
10244,US-2014-109575,2021-11-10 00:00:00,2021-11-14 00:00:00,Standard Class,TT-21265,OFF-BI-10002607,17.48,5,0.6,-14.02,0.97,High
10249,US-2014-121293,2021-09-26 00:00:00,2021-09-28 00:00:00,First Class,LW-16990,OFF-ST-10003331,75.536,2,0.6,-71.784,10.15,Medium
10262,US-2014-124695,2021-07-21 00:00:00,2021-07-26 00:00:00,Standard Class,DJ-13510,FUR-CH-10000920,242.944,2,0.6,-230.816,20.68,High
10263,US-2014-124695,2021-07-21 00:00:00,2021-07-26 00:00:00,Standard Class,DJ-13510,OFF-EN-10004788,36.96,4,0.6,-10.24,3.47,High
10264,US-2014-124695,2021-07-21 00:00:00,2021-07-26 00:00:00,Standard Class,DJ-13510,OFF-FA-10003850,10.728,3,0.6,-15.852,0.99,High
10265,US-2014-164098,2021-04-02 00:00:00,2021-04-09 00:00:00,Standard Class,KM-16720,OFF-BI-10001546,4.576,2,0.6,-3.784,0.76,Low
10266,US-2014-164098,2021-04-02 00:00:00,2021-04-09 00:00:00,Standard Class,KM-16720,OFF-ST-10001335,28.912,2,0.6,-36.888,4.02,Low
10267,US-2014-165491,2021-11-21 00:00:00,2021-11-26 00:00:00,Second Class,BB-11545,OFF-FA-10004108,21.48,5,0.6,-17.82,2.16,Medium
10268,US-2014-138051,2021-09-03 00:00:00,2021-09-07 00:00:00,Second Class,MN-17935,OFF-BI-10000051,68.56,5,0.6,-37.74,9.15,Medium
10269,US-2014-138051,2021-09-03 00:00:00,2021-09-07 00:00:00,Second Class,MN-17935,OFF-SU-10004317,19.344,2,0.6,-15.976,1.17,Medium
10275,US-2014-109967,2021-11-20 00:00:00,2021-11-25 00:00:00,Standard Class,KB-16405,FUR-FU-10003725,14.952,3,0.6,-22.428,1.25,Medium
10276,US-2014-129161,2021-09-13 00:00:00,2021-09-13 00:00:00,Same Day,DH-13675,FUR-CH-10004992,36.12,3,0.6,-50.58,7.33,Critical
10278,US-2014-148579,2021-04-17 00:00:00,2021-04-22 00:00:00,Standard Class,SB-20290,OFF-ST-10000711,31.536,6,0.6,-41.064,3.19,High
10295,ES-2014-1311038,2021-02-07 00:00:00,2021-02-11 00:00:00,Standard Class,AS-10045,OFF-ST-10000988,79.2,3,0,39.6,12.95,High
10296,ES-2014-1311038,2021-02-07 00:00:00,2021-02-11 00:00:00,Standard Class,AS-10045,TEC-AC-10004144,388.92,7,0,0,78.74,High
10297,ES-2014-1311038,2021-02-07 00:00:00,2021-02-11 00:00:00,Standard Class,AS-10045,OFF-LA-10001915,35.19,3,0,16.11,3.52,High
10298,ES-2014-1311038,2021-02-07 00:00:00,2021-02-11 00:00:00,Standard Class,AS-10045,OFF-ST-10004550,50.94,2,0,13.2,7.34,High
10299,ES-2014-1311038,2021-02-07 00:00:00,2021-02-11 00:00:00,Standard Class,AS-10045,TEC-AC-10004068,307.44,3,0,73.71,48.9,High
10300,ES-2014-1311038,2021-02-07 00:00:00,2021-02-11 00:00:00,Standard Class,AS-10045,OFF-ST-10002271,122.4,2,0,37.92,17.63,High
10301,ES-2014-1311038,2021-02-07 00:00:00,2021-02-11 00:00:00,Standard Class,AS-10045,TEC-PH-10003963,413.82,3,0,20.61,39.87,High
10313,ES-2014-2573330,2021-11-03 00:00:00,2021-11-08 00:00:00,Standard Class,BF-11170,TEC-MA-10000811,347.88,4,0,76.44,22.77,Medium
10314,ES-2014-2573330,2021-11-03 00:00:00,2021-11-08 00:00:00,Standard Class,BF-11170,OFF-ST-10000648,575.505,5,0.1,12.705,35.26,Medium
10315,ES-2014-1872792,2021-08-14 00:00:00,2021-08-16 00:00:00,First Class,BF-11275,OFF-BI-10001249,14.04,2,0,7.02,2.89,Medium
10316,ES-2014-3412387,2021-06-18 00:00:00,2021-06-24 00:00:00,Standard Class,DR-12880,FUR-BO-10004620,268.164,2,0.1,5.904,15.36,Medium
10317,IT-2014-3245851,2021-05-02 00:00:00,2021-05-05 00:00:00,Second Class,LB-16795,OFF-ST-10002271,36.72,1,0.4,-5.52,3.41,Medium
10318,IT-2014-3245851,2021-05-02 00:00:00,2021-05-05 00:00:00,Second Class,LB-16795,TEC-AC-10002901,28.17,1,0,1.11,2.7,Medium
10321,ES-2014-2557751,2021-02-28 00:00:00,2021-03-04 00:00:00,Standard Class,SP-20920,TEC-MA-10000946,332.01,7,0,112.77,30.02,Medium
10322,ES-2014-2557751,2021-02-28 00:00:00,2021-03-04 00:00:00,Standard Class,SP-20920,OFF-ST-10004409,110.025,5,0.1,-12.225,8.35,Medium
10323,ES-2014-2557751,2021-02-28 00:00:00,2021-03-04 00:00:00,Standard Class,SP-20920,OFF-FA-10000146,41.94,3,0,7.92,3.94,Medium
